Team,Finish,TourneyWins,Result,Seed,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,eFGPct,TOPct,ORPct,FTRate,OppeFGPct,OppTOPct,OppORPct,OppFTRate,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate
2004 Texas Tech,6. Second Round,2,1,8,69.2375,67.144,105.754,110.153,96.1834,94.0599,16.0926,49.672,17.838,33.49,35.4692,48.6291,24.4368,36.138,30.2121,49.4724,33.6927,74.111,8.7838,46.6967,35.2745,66.6096,6.766,18.7185,31.0916,54.7722,49.7602,0.1184,0.0911
2004 The Citadel,DNQ,0,0,0,67.2026,63.5002,83.7701,86.1761,107.951,110.311,-24.1349,42.1173,25.3116,31.5523,26.1234,52.8009,21.5984,36.0123,39.9697,41.206,29.0135,69.3878,8.6758,50,38.8764,65.5303,14.6985,39.3755,33.6866,49.5816,61.5385,0.1046,0.1318
2004 Toledo,DNQ,0,0,0,71.782,69.8624,106.624,108.757,104.181,103.579,5.1777,52.9954,20.8219,32.4192,37.788,51.3321,21.6085,35.6125,46.714,50.5111,38.79,71.3415,6.5104,50,36.1266,70.0887,6.8995,32.3733,31.794,54.8705,54.9351,0.1073,0.0902
2004 Towson,DNQ,0,0,0,66.1573,64.5854,91.9631,94.2902,104.306,106.443,-12.1528,44.4196,22.9363,32.1702,36.4796,50.094,20.2898,36.772,38.9969,42.0237,33.3333,66.2587,11.25,48.5577,35.3153,67.0418,11.0301,30.0383,34.7962,62.4595,62.6248,0.1002,0.1302
2004 Troy St.,DNQ,0,0,0,71.3074,68.0826,115.312,113.387,101.506,105.364,8.02236,52.6923,15.2621,35.312,26.1026,50.5319,23.9629,37.8788,26.3718,51.9174,35.6913,72.2986,10.9943,50,34.1892,67.9406,8.2596,47.8462,41.4334,57.9559,58.5052,0.1545,0.0737
2004 Tulane,DNQ,0,0,0,69.4384,67.1115,93.9177,97.6307,101.265,103.453,-5.82211,46.0092,23.8428,35.051,36.5435,45.449,18.1761,35.7761,39.2989,44.4658,32.914,64.6209,9.9915,42.6132,35.1648,64.4757,9.7209,31.4644,27.9828,60.9047,57.6631,0.0871,0.1336
2004 Tulsa,DNQ,0,0,0,68.4099,67.3568,98.0684,101.729,103.024,101.623,0.105145,49.0018,19.1032,26.9569,32.8494,47.7967,19.9446,36.0018,38.1316,48.5915,33.2689,66.6667,9.4178,45.3767,35.3933,69.6456,7.2183,31.2765,31.3749,46.4088,53.6857,0.1064,0.0911
2004 UAB,5. Sweet 16,3,2,9,72.3976,70.7046,102.861,106.371,92.4884,91.9116,14.4594,49.4992,18.2287,31.5938,32.9494,47.9795,27.2147,37.5,44.6215,49.4822,33.0233,66.4134,9.4884,48.2673,31.5596,67.8571,7.5444,32.2984,31.0188,63.6054,52.3118,0.1579,0.089
2004 UC Irvine,DNQ,0,0,0,62.7148,61.8833,98.9608,101.14,104.288,105.513,-4.373,50.6192,25.0977,34.375,43.8854,48.3681,18.634,32.9107,38.1944,48.0663,37.7261,68.7831,7.5188,44.0387,37.5246,71.2727,8.7293,29.9536,35.3472,62.3064,51.9135,0.0862,0.1077
2004 UC Riverside,DNQ,0,0,0,66.2385,65.1164,99.8996,101.656,104.977,105.379,-3.723,49.1505,20.9149,30.1504,38.1068,50.2427,21.108,34.5277,43.3657,51.229,30.4536,72.1868,7.611,48.203,37.931,67.7239,7.1151,37.4595,23.4628,50.838,53.3569,0.0927,0.1049
2004 UC Santa Barbara,DNQ,0,0,0,64.4356,63.4679,101.357,101.667,96.8294,97.9395,3.72753,50.3221,22.6002,35.6289,40.3006,48.8026,23.0567,30.6352,37.8084,47.1007,38.6473,66.6075,6.1574,47.4344,34.1317,67.9463,8.9522,29.6349,36.357,58.5875,60.9881,0.1056,0.0947
2004 UCF,7. First Round,1,1,14,65.9135,62.721,106.6,103.633,94.4578,97.8035,5.82918,51.9484,22.6887,37.7114,29.5564,45.896,23.0921,32.2425,36.2155,51.5911,35.0238,72.211,13.712,44.2703,32.5217,67.8201,7.0395,37.8297,36.0276,65.4762,54.3036,0.1321,0.1185
2004 UCLA,DNQ,0,0,0,65.994,63.4999,98.8784,102.25,104.02,100.87,1.38067,49.759,23.1967,33.9899,35.7438,49.1586,18.5244,33.2263,33.8511,50.4638,31.8182,64.3545,6.6858,46.8959,35.9438,70.9369,5.6586,25.7576,32.233,58.371,53.8806,0.0676,0.0934
2004 UMBC,DNQ,0,0,0,63.7304,63.3356,93.9541,93.7291,99.5867,106.393,-12.6634,44.9544,21.5085,34.9675,31.5104,48.0848,21.7302,35.3871,41.1081,44.0778,31.9209,62.6033,9.3839,46.7299,34.398,63.3943,9.6447,23.0469,27.8386,57.4132,55.4502,0.1075,0.1181
2004 UMKC,DNQ,0,0,0,68.2278,66.067,106.912,105.26,101.629,104.511,0.749041,50.1776,17.7724,30.9293,38.4843,50.6871,23.0991,35.5335,38.1637,47.9017,35.5337,69.2308,7.7578,48.2498,36.9485,68.7398,6.653,42.1551,33.9788,56.5881,61.0408,0.1205,0.0961
2004 UNC Asheville,DNQ,0,0,0,67.6412,65.4036,91.265,92.9555,106.44,110.182,-17.2265,45.7566,22.4014,30.5611,26.8421,52.5272,21.0837,37.5685,29.8784,45.0422,31.2937,66.6667,10.7907,51.2558,36.8852,66.167,10.2321,37.6316,31.222,58.0858,63.7483,0.1071,0.1296
2004 UNC Greensboro,DNQ,0,0,0,71.4225,67.3086,100.787,101.679,104.992,108.392,-6.71311,50.9142,23.1783,33.941,30.8323,50.5418,21.0851,37.8597,33.2932,51.6995,32.6923,73.4151,9.9462,50.6272,33.578,69.2586,8.5868,29.5082,32.8116,49.9316,53.3422,0.1128,0.1281
2004 UNC Wilmington,DNQ,0,0,0,63.1906,60.1105,96.4096,98.2089,93.0236,94.4769,3.73198,46.7487,20.7343,30.7839,33.9015,47.5371,24.9647,32.4045,38.2591,44.6602,33.7545,67.5978,4.0904,49.5156,29.4756,66.6667,9.3204,34.9747,37.3144,55.6414,58.427,0.1238,0.1045
2004 UNLV,DNQ,0,0,0,69.1269,69.1613,106.191,110.351,102.095,100.365,9.98586,53.0387,21.6595,31.3106,42.8484,48.6895,20.7054,35.665,33.9601,51.9435,37.0221,69.914,8.5088,48.6099,32.5704,73.4899,7.5088,30.5095,32.3647,55.5699,55.3806,0.0954,0.0887
2004 USC,DNQ,0,0,0,73.165,70.611,100.646,104.277,105.547,101.612,2.66533,48.7261,20.1287,33.4417,37.348,52.1605,21.8458,32.6854,44.0741,50.1808,30.7568,66.3566,8.9509,50.7218,36.4888,72.2689,5.6962,35.9583,35.8642,51.2064,59.8106,0.1188,0.0878
2004 UT Arlington,DNQ,0,0,0,68.5764,65.722,103.296,103.488,102.557,108.078,-4.59051,50.0372,23.5725,35.7444,49.628,50.2039,20.4856,32.9502,34.9422,48.6778,36.2229,73.6132,8.03,50.6424,32.9609,68.0934,7.9334,24.0327,36.5058,48.6971,53.2308,0.0937,0.1055
2004 Utah,7. First Round,1,1,11,60.5415,59.267,107.237,110.026,95.6864,95.1873,14.839,52.9785,22.2595,37.0531,34.474,45.6603,17.6308,27.8095,34.3459,50.8724,38.4458,71.875,9.0532,45.0997,31.5403,66.9675,8.3563,30.9886,25.3565,55.1213,45.5357,0.0718,0.1155
2004 Utah St.,DNQ,0,0,0,59.0129,58.063,115.435,115.84,96.8278,100.636,15.2032,56.5104,21.1764,38.8205,42.1131,48.1887,19.5014,30.3725,21.8729,55.2239,39.6552,71.3781,7.6297,47.9145,32.5,68.75,7.6759,30.2083,32.8093,62.592,51.1962,0.0909,0.1011
2004 UTEP,7. First Round,1,1,13,69.1931,68.6573,109.066,111.176,96.9506,96.667,14.5091,52.6878,19.3324,31.7833,44.5938,47.8929,22.1216,34.6171,29.4419,51.2069,37.5262,74.9315,6.7241,46.1207,34.2282,68.472,10.7759,29.1387,33.9408,62.7426,52.2327,0.0986,0.0803
2004 UTSA,7. First Round,1,1,16,70.8924,68.8797,99.4181,98.0201,100.561,105.56,-7.53956,48.2979,23.5223,34.3779,42.0669,48.3973,21.1366,33.989,33.028,45.7565,35.4724,69.9422,7.1115,46.971,34.0461,71.7504,7.5646,34.1033,34.8025,51.0791,51.752,0.0959,0.1083
2004 Valparaiso,7. First Round,1,1,15,71.0653,69.4589,101.053,100.308,99.7763,99.4266,0.881225,48.5417,22.2599,33.7882,43.0357,46.7614,18.4333,32.2733,43.6364,49.4007,31.0547,71.0927,7.6613,46.2903,31.9231,65.3646,7.2774,30.4762,29.5455,61.8207,52.4324,0.0929,0.112
2004 Vanderbilt,5. Sweet 16,3,2,6,67.6649,65.74,108.74,112.729,95.7786,93.7684,18.9602,51.9221,18.6461,32.5285,35.2376,47.5744,22.1058,31.8619,32.3594,49.9568,36.7318,71.0606,9.894,44.9647,34.6041,71.5503,9.3345,38.2274,37.5965,64.8038,54.094,0.1119,0.0917
2004 VCU,7. First Round,1,1,13,67.7819,64.642,103.474,104.824,93.4643,96.0897,8.73412,53.6028,23.6477,36.0952,35.9695,45.3751,20.3973,30.8511,31.5849,51.2319,39.2453,60.5863,9.4266,42.8123,34.6,67.3214,5.6075,31.0486,28.2008,50.185,53.0641,0.0985,0.1131
2004 Vermont,7. First Round,1,1,15,65.3487,64.3586,101.482,100.742,94.9759,102.041,-1.29931,47.9917,18.6978,32.1844,31.9551,48.5382,19.411,28.5578,24.7613,46.9669,33.2231,67.8373,7.8683,48.2159,32.7616,62.1687,11.489,35.7354,34.7852,60.9551,57.3816,0.1075,0.0932
2004 Villanova,DNQ,0,0,0,66.3693,65.334,104.421,110.268,101.86,98.3796,11.8881,51.1669,23.1993,37.3219,39.1482,46.8294,19.5978,34.9057,40.9091,49.494,36.0447,73.6215,10.6061,45.6229,32.8283,69.6845,11.3155,36.5811,33.3333,57.4607,56.3094,0.0912,0.1211
2004 Virginia,DNQ,0,0,0,71.9801,68.8402,102.778,109.412,103.84,99.4978,9.91389,49.862,19.4971,31.774,40.5301,48.2768,20.8355,39.7447,36.3969,49.8783,33.218,67.9837,10.1305,46.4313,34.8039,68.0057,10.6245,31.9161,31.9582,55.886,56.4792,0.0959,0.095
2004 Virginia Tech,DNQ,0,0,0,68.0462,66.6382,97.2261,101.221,99.1309,98.5473,2.67382,45.2409,19.185,36.5333,38.3666,52.3287,26.1522,35.0055,39.2548,45.0886,30.4348,59.8775,10.3992,51.8908,35.3902,65.9322,9.1787,27.027,36.66,54.8571,55.4427,0.1505,0.0868
2004 VMI,DNQ,0,0,0,66.1288,64.421,82.5908,82.8124,103.545,107.478,-24.666,43.3086,25.7486,29.5442,30.1115,50.9715,21.0882,36.3221,33.796,45.7143,25.5172,61.9753,6.4293,49.9505,35.5814,65.0924,9.011,32.342,29.8404,59.5825,59.2705,0.0996,0.1282
2004 Wagner,DNQ,0,0,0,68.1613,66.1731,97.5569,95.2664,102.719,107.055,-11.7886,46.5815,22.8642,37.5362,40,48.3927,15.6962,30.1389,23.5936,45.4976,32.549,65.655,7.913,45.1304,36.4865,67.6399,7.8673,32.5879,33.9839,50.1548,56.5986,0.0696,0.112
2004 Wake Forest,5. Sweet 16,3,2,4,73.3755,70.5763,112.143,120.827,101.52,98.4588,22.3686,53.9374,19.5599,37.7273,44.7141,51.4081,23.0014,33.3636,39.2049,51.971,38.6252,71.1701,8.0645,48.9813,37.2828,70.1408,9.9759,32.9558,34.9531,55.2154,54.1205,0.1207,0.1059
2004 Washington,7. First Round,1,1,8,75.2038,73.6356,107.43,111.976,103.576,100.871,11.1048,51.4873,19.4196,34.0074,41.7523,51.7588,22.3567,35.2444,40.871,51.161,34.8294,70.9845,6.7823,52.2871,33.652,70.6284,6.5789,30.1244,29.2016,56.3743,56.7342,0.0951,0.0864
2004 Washington St.,DNQ,0,0,0,59.5324,56.7658,96.5171,100.58,100.133,97.2225,3.35734,45.6506,19.698,29.9715,29.1667,51.4555,23.0325,31.9546,36.5854,42.9392,33.6016,76.6917,5.4749,50.9497,35.1064,69.8925,8.2664,36.3304,29.583,56.7468,52.551,0.1013,0.0729
2004 Weber St.,DNQ,0,0,0,64.0941,62.0455,104.931,105.527,104.659,106.435,-0.908412,51.1103,20.8943,32.2044,46.262,52.7027,19.8007,28.6143,33.4282,47.3628,39.5735,70.56,2.1739,51.8634,36.3636,70.8511,8.7191,31.2361,31.2945,51.4003,50.0756,0.0714,0.1099
2004 West Virginia,DNQ,0,0,0,63.9406,62.2442,100.976,105.308,102.641,100.21,5.09749,50.5832,19.5154,29.1151,34.1928,48.5219,21.7671,38.1443,27.7999,48.2051,36.0856,69.4794,15.1846,45.5537,36.5079,68.3027,10.359,40.1473,32.2342,63.3144,55.8667,0.1126,0.1071
2004 Western Carolina,DNQ,0,0,0,71.9491,68.2344,96.6123,97.5289,101.149,104.518,-6.98911,49.1771,25.0967,31.761,45.6897,49.9291,23.5461,36.6902,35.1524,49.3909,32.4397,73.0703,3.8504,52.2552,30.4781,70.9677,7.4197,29.232,35.5776,51.6755,58.9172,0.1051,0.1298
2004 Western Illinois,DNQ,0,0,0,69.8195,67.6581,93.8764,95.3241,111.892,112.445,-17.1207,49.4534,24.5149,26.6097,43.8047,55.0314,20.7798,36.3025,33.2076,46.7503,36.1616,70.2163,3.5071,56.4929,34.7664,70.8333,7.0696,36.0787,33.6478,62.4788,57.8005,0.0847,0.1352
2004 Western Kentucky,DNQ,0,0,0,67.9833,66.5311,107.824,110.839,104.763,106.786,4.0527,52.2029,21.888,40.0429,39.7864,52.07,20.4921,31.2535,43.4689,50.951,36.4729,62.0805,6.0307,48.2456,39.4683,70.6076,7.4074,33.3111,34.9036,52.3878,55.2923,0.0955,0.0692
2004 Western Michigan,6. Second Round,2,1,11,68.5844,65.955,114.447,114.773,95.4194,97.3126,17.4602,51.7222,19.1837,40.1389,39.921,48.9177,23.7743,31.4383,36.8584,50.2068,36.6548,71.57,7.7432,48.0642,33.6918,67.953,7.6923,31.7335,34.5083,56.5806,50.7891,0.1276,0.0807
2004 Wichita St.,DNQ,0,0,0,67.25,66.2193,105.702,109.211,95.7521,97.3239,11.8874,52.3867,21.9855,33.4968,39.2145,44.9544,18.6543,28.2303,36.488,51.0166,36.6492,73.8059,6.4079,45.8484,28.9474,68.75,7.3013,34.6224,36.8301,64.042,48.4892,0.0809,0.0942
2004 William & Mary,DNQ,0,0,0,70.4421,68.0578,101.113,104.812,108.114,111.473,-6.66115,48.7539,21.9171,35.5691,39.5016,52.2714,18.147,32.7756,35.9235,49.6183,31.4183,69.7161,5.1724,50.9074,36.6025,66.223,10.4008,34.704,34.1303,63.5971,57.013,0.087,0.1025
2004 Winthrop,DNQ,0,0,0,64.664,63.1718,100.93,99.4368,99.841,105.727,-6.28999,47.7387,21.2986,35.6087,37.5449,51.7415,23.6188,32.8932,42.4149,47.8307,31.6964,69.7897,13.4845,47.7327,39.4273,63.6861,7.8307,32.1608,35.1393,54.0404,59.2401,0.1279,0.1083
2004 Wisconsin,7. First Round,1,1,6,61.0506,60.4638,111.555,114.662,92.21,90.0084,24.6539,50.326,16.0494,34.7591,40.5453,46.6123,22.6012,30.4805,30.2384,50.2226,33.6879,71.9298,7.7519,45.3919,33.2564,69.917,8.0142,33.4321,27.1644,56.366,47.69,0.1117,0.0833
2004 Wofford,DNQ,0,0,0,74.0222,71.0386,95.5132,98.1244,109.574,111.306,-13.1813,50.8322,24.0163,29.5082,35.8189,52.6549,19.9623,36.2708,42.225,50.4283,34.331,62.8253,8.207,52.6316,35.141,70.2096,11.8844,37.8162,29.1403,60.6607,56.516,0.0949,0.1257
2004 Wright St.,DNQ,0,0,0,64.8389,63.4202,102.43,103.685,103.966,104.847,-1.16184,49.4318,19.402,30.13,40.3409,50.4,17.8042,30.2237,30.6667,49.0803,33.6,70.2465,3.1049,49.4647,34.629,67.3913,7.7444,26.6335,37.7333,48.3412,58.3587,0.0679,0.0924
2004 Wyoming,DNQ,0,0,0,68.5858,68.2696,101.592,104.484,100.61,99.8136,4.67053,49.4363,21.3456,34.5207,39.6552,47.9194,18.9138,31.6396,35.2406,48.5465,34.2437,67.2241,8.6917,47.667,32.3596,70.8487,10.1744,31.565,28.9337,47.741,49.4737,0.0827,0.0984
2004 Xavier,4. Elite Eight,4,2,7,65.5635,64.1432,106.987,110.761,94.5174,92.9239,17.837,51.0204,18.5359,34.4639,37.7551,46.472,20.4633,31.5607,30.2676,47.9263,37.5661,68.8546,6.3096,46.9552,30.3468,68.9711,9.9078,36.7347,33.674,54.4053,51.6471,0.1038,0.0914
2004 Yale,DNQ,0,0,0,65.3833,63.1637,98.1431,99.315,100.195,103.325,-4.0097,50.7959,22.5892,30.1616,31.9826,49.4964,20.7357,31.333,37.3381,51.3238,33,66.7421,10.1974,47.1491,35.9833,69.9422,9.0631,28.9436,34.3885,59.9057,56.3123,0.1037,0.1072
2004 Youngstown St.,DNQ,0,0,0,68.1359,67.6942,95.0187,97.1036,105.984,105.27,-8.16652,47.4314,23.6904,34.4639,43.9831,51.4177,22.2873,36.3842,47.6487,46.7221,33.1361,67.52,6.8138,51.3436,34.4059,68.6502,9.2336,23.7861,27.9391,55.9871,54.451,0.1063,0.1274
2005 Air Force,DNQ,0,0,0,55.5028,54.4186,110.001,112.101,98.4254,98.6841,13.4169,54.1908,16.8084,26.5861,27.3844,52.7132,28.6913,35.4001,45.3058,53.6982,36.4407,72.8232,5.9666,53.3413,34.0557,71.2928,9.6154,51.1561,27.8208,63.7681,46.3196,0.157,0.0837
2005 Akron,DNQ,0,0,0,67.0157,66.265,105.552,105.751,97.8323,95.7094,10.0417,51.7617,19.5755,31.2565,36.515,46.1465,22.4697,37.2906,37.1338,48.3904,38.1271,68.2456,10.1313,43.621,34.3254,69.6398,7.892,38.3088,32.1019,64.8415,53.9185,0.0984,0.0989
2005 Alabama,7. First Round,1,1,5,64.8301,62.9331,114.687,118.554,99.1391,97.0791,21.4752,55.5828,19.3183,35.084,43.8037,46.9516,17.161,30.6245,25.313,53.8235,39.0164,73.3894,11.1842,42.9276,36.5539,65.1613,6.2745,37.4233,33.8051,54.892,52.0694,0.078,0.0878
2005 Alabama A&M,7. First Round,1,1,16,73.7168,72.9272,92.1373,90.3956,91.3808,102.684,-12.2885,44.9438,20.3053,31.3663,40.5743,46.9317,26.5027,35.9705,32.1853,44.6445,30.3473,61.3846,9.1379,47.4138,30.4348,65.7588,9.6682,34.1448,27.3638,56.6719,55.7833,0.1501,0.0972
2005 Alabama St.,DNQ,0,0,0,64.4283,61.9001,88.2958,87.084,93.6061,102.738,-15.6536,42.1263,23.2256,33.1179,42.3077,47.605,22.2507,29.8071,38.0251,40.7254,30.2663,63.8079,6.3053,47.2345,32.2296,66.2791,12.5389,29.971,33.3825,55.2124,56.5445,0.1055,0.125
2005 Albany,DNQ,0,0,0,65.5288,65.1529,102.1,103.621,97.882,103.023,0.598327,49.6603,22.2281,34.4209,39.8777,48.9694,23.0413,33.562,32.7128,46.3968,37.9085,72.2317,7.0321,47.4664,34.4507,68.6992,9.9704,31.1821,35.7048,56.8323,58.8509,0.122,0.0949
2005 Alcorn St.,DNQ,0,0,0,70.5817,68.9452,80.0545,78.9786,97.7184,105.959,-26.9802,41.9182,27.1698,30.5221,39.5708,48.3322,22.5749,35.3846,49.1825,41.9862,27.8481,59.4915,8.8423,47.402,33.7963,62.1011,11.2094,31.7907,28.2538,55.2773,55.2553,0.1044,0.1423
2005 American,DNQ,0,0,0,65.1893,64.0338,101.032,101.646,99.3549,103.724,-2.07774,51.0963,22.0845,31.9758,31.9601,47.8567,19.559,30.5374,33.0134,49.264,36.6255,71.3098,8.0628,44.712,35.1974,68.6047,7.5564,32.2924,38.8996,53.6765,59.2824,0.0989,0.1128
2005 Appalachian St.,DNQ,0,0,0,70.2102,67.2077,101.654,101.646,99.0574,103.949,-2.30283,50.4356,21.0951,31.9751,29.3715,48.9416,23.0991,35.7585,32.9698,49.0664,34.9922,65.678,11.6651,49.7648,31.4516,68.8716,7.6763,40.0124,31.8153,60.1719,51.8248,0.1292,0.106
2005 Arizona,4. Elite Eight,4,2,3,70.9162,68.981,111.447,115.596,97.4413,94.9498,20.6464,53.3703,20.6708,40.0481,30.9091,49.2483,22.4632,34.7908,28.1549,50.7077,40.1587,77.6184,9.8833,47.838,34.6883,67.4757,5.7231,27.9379,33.6219,56.7317,58.7618,0.1129,0.0957
2005 Arizona St.,DNQ,0,0,0,70.5899,68.5172,107.233,111.208,100.857,100.174,11.0335,51.1135,20.5317,36.7247,41.8251,49.6241,20.7083,32.6116,34.7476,50.5766,34.7687,71.5584,8.7746,49.2436,33.7037,71.4065,7.4135,34.0576,29.0011,63.7019,52.8211,0.0888,0.102
2005 Arkansas,DNQ,0,0,0,67.4436,65.493,105.262,106.25,93.5548,94.1413,12.109,51.0638,20.5787,37.1808,37.3522,46.1345,24.4188,35.4437,39.5977,49.1272,37.2188,66.2975,14.6204,46.0169,30.916,66.1905,6.5669,28.9007,32.9353,56.2743,54.2113,0.1275,0.0965
2005 Arkansas Little Rock,DNQ,0,0,0,65.1997,63.4505,99.6109,102.54,101.322,100.951,1.58886,49.6892,22.3459,33.0769,40.8702,49.0246,22.5861,36.9614,37.211,48.1092,36.1194,73.0038,8.0376,47.4948,34.9765,66.0194,7.3529,26.0295,30.7803,53.1952,53.3113,0.0967,0.0907
2005 Arkansas Pine Bluff,DNQ,0,0,0,69.3226,66.6806,83.1386,83.8495,98.7438,106.715,-22.8656,41.7135,23.8568,29.1732,28.6517,47.2397,20.932,33.8892,37.2467,42.2741,26.8354,65.4412,12.1581,43.8703,36.4865,69.606,7.8717,27.7388,31.0273,52.1257,56.1345,0.0981,0.1267
2005 Arkansas St.,DNQ,0,0,0,70.9245,68.5268,104.774,105.7,103.478,105.508,0.192575,49.5823,20.8182,36.9318,37.2108,50.1696,21.0351,35.0315,43.2836,47.7954,36.2559,66.3212,7.7813,49.8423,33.8432,67.3981,9.5238,27.1208,35.4817,51.9424,51.7665,0.0922,0.0884
2005 Army,DNQ,0,0,0,63.0035,61.5036,86.0115,88.5435,109.8,114.997,-26.453,45.8228,23.7787,20.9073,30.0422,52.1771,19.3281,36.8997,30.2612,42.5101,34.2342,76.4045,4.5679,50.6173,36.2676,70.024,12.1457,37.4684,41.2192,58.2441,54.7078,0.0782,0.1202
2005 Auburn,DNQ,0,0,0,68.5742,67.6813,101.629,106.793,108.455,105.147,1.646,49.4147,20.6307,32.3463,32.107,53.16,21.6994,38.2012,36.5213,47.9307,34.3046,72.5694,5.2083,52.9514,35.6918,66.0031,11.2608,42.0847,35.5705,53.1044,54.7192,0.1059,0.1097
2005 Austin Peay,DNQ,0,0,0,64.7412,64.5555,99.1664,99.6018,101.882,101.822,-2.22043,49.0047,21.2331,31.2412,35.8899,51.4024,22.8957,32.9649,40.9146,47.4093,34.9091,67.863,7.1558,50,36.194,68.7034,8.0311,32.2014,32.6829,55.7355,53.8874,0.1045,0.1012
2005 Ball St.,DNQ,0,0,0,65.3272,65.8253,106.257,108.884,104.85,102.345,6.53896,49.6013,18.3844,35.3003,38.0066,50.9993,20.7603,32.1954,41.6845,45.5556,38.2524,68.3566,6.1522,48.6966,37.3303,73.4589,8.9899,34.2193,31.5489,48.1481,57.5949,0.0837,0.0865
2005 Baylor,DNQ,0,0,0,65.4981,63.9309,99.8788,103.604,111.212,110.73,-7.12615,51.1191,24.1967,32.2923,36.5343,56.1878,24.7067,41.1691,35.4196,48.6486,36.4273,70.1581,5.2345,55.7252,38.0368,75.7028,10.5651,41.2274,34.7795,58.4437,60.5452,0.1128,0.1179
2005 Belmont,DNQ,0,0,0,68.3106,65.976,101.218,98.4785,100.536,104.883,-6.4041,51.4303,20.7269,26.993,33.671,49.7886,23.1314,36.381,39.9155,49.0196,36.0049,67.6106,8.9552,51.306,31.3356,68.3812,12.3414,48.3313,35.2657,57.7406,55.2524,0.1077,0.1034
2005 Bethune Cookman,DNQ,0,0,0,69.2499,67.2325,92.0508,90.6246,98.5875,109.053,-18.4283,49.2979,22.8603,27.4751,32.1123,49.2638,24.1037,34.1809,41.5337,48.1413,34.3416,60.076,6.4091,48.3758,34.2159,66.6174,9.8513,34.3101,30.1227,57.2433,52.8512,0.1162,0.1215
2005 Binghamton,DNQ,0,0,0,64.5129,63.4557,95.9331,98.4576,98.2198,100.781,-2.3234,45.3459,20.9579,34.2723,32.7673,48.6796,22.9462,31.0273,42.3211,43.1727,32.6599,65.643,9.4668,45.7018,35.9615,71.9212,10.6426,37.3585,36.1362,48.3974,57.1664,0.1026,0.0865
2005 Birmingham Southern,DNQ,0,0,0,61.4616,59.8102,104.296,103.339,102.764,109.356,-6.01684,50.6522,21.3998,33.39,46.4493,48.934,19.097,31.4449,43.1912,49.3349,35.0814,72.2309,7.1429,47.0982,34.5878,65.1274,8.5852,40.0725,38.3769,51.3289,53.1707,0.0814,0.0983
2005 Boise St.,DNQ,0,0,0,69.7795,69.2141,101.777,104.309,107.305,109.671,-5.36183,50,21.5514,34.9645,30.7294,51.5625,19.292,34.3599,36.875,47.4548,36.2238,68.3502,5.8736,52.4164,33.0435,69.4915,7.3071,36.9891,29.9479,53.7634,51.0615,0.0752,0.0986
2005 Boston College,6. Second Round,2,1,4,64.9514,64.2996,109.51,113.859,97.2734,95.8068,18.0519,49.2289,20.0465,41.3033,42.8232,46.9845,21.0011,34.9009,24.5836,48.6772,34.1598,71.1911,9.6909,44.0267,35.6618,69.8598,7.8609,21.5302,31.2464,68.6198,56.8655,0.109,0.107
2005 Boston University,DNQ,0,0,0,62.5451,61.8541,101.634,102.156,88.2938,93.7409,8.41456,47.2894,18.9205,34.4361,36.3161,41.8245,21.8441,32.8262,27.5252,47.359,31.401,67.2662,13.3083,41.1434,28.8201,66.7431,9.4002,27.0411,32.6389,54.78,58.6735,0.1114,0.0998
2005 Bowling Green,DNQ,0,0,0,65.3223,65.1137,105.848,107.501,105.714,104.334,3.16728,54.5615,22.4224,30.0971,36.8458,51.0281,20.1802,32.1429,43.66,53.6481,37.5519,75.4319,11.4561,49.6788,35.619,69.2308,7.2961,34.0877,35.9836,68.1351,59.2934,0.1001,0.1187
2005 Bradley,DNQ,0,0,0,69.9302,70.5843,99.906,102.299,101.746,98.6369,3.66188,48.0757,22.6923,35.0495,35.8163,48.8491,19.9448,31.6206,42.7749,48.028,32.1277,71.0572,13.0777,46.5093,35.4662,69.9552,6.8361,29.1744,34.9744,54.2203,59.8201,0.1053,0.1068
2005 Brown,DNQ,0,0,0,67.0489,67.8613,98.2365,99.1081,101.043,106.76,-7.65212,48.6496,20.7932,28.7391,39.5003,51.7308,23.8244,35.0027,28.2692,45.6925,35.6383,69.7436,5.8317,51.6252,34.6304,64.3991,10.0327,38.0824,32.9487,59.8387,54.8747,0.1287,0.1111
2005 Bucknell,6. Second Round,2,1,14,63.5226,63.3119,100.019,101.077,91.5787,95.2281,5.8484,51.2934,23.8151,31.4054,42.3975,45.1242,23.7198,32.4574,39.1884,48.8934,36.8866,70.0893,9.0047,43.0332,32.5503,70.4791,8.1489,37.2871,36.0993,59.0909,54.321,0.1248,0.1086
2005 Buffalo,DNQ,0,0,0,69.3754,68.7707,105.651,107.738,99.8674,97.8614,9.87665,50.7202,21.4952,36.11,36.8827,48.7766,22.6444,33.9423,39.0425,49.5094,35.5412,68.3403,6.9636,47.7733,33.7984,69.4823,9.3585,31.8416,34.3085,52.5114,51.6089,0.1234,0.1098
